Seniakovce;Presov;Presovsky kraj;127;76;59.84;76;525162
Sucha Dolina;Presov;Presovsky kraj;162;82;50.61;82;559989
Svinia;Presov;Presovsky kraj;1208;346;28.64;346;525171
Sarisska Poruba;Presov;Presovsky kraj;390;142;36.41;142;525189
Sarisska Trstena;Presov;Presovsky kraj;246;103;41.86;103;525197
Sarisske Bohdanovce;Presov;Presovsky kraj;649;385;59.32;385;525201
Sindliar;Presov;Presovsky kraj;427;202;47.30;202;525251
Siroke;Presov;Presovsky kraj;1891;997;52.72;997;525260
Stefanovce;Presov;Presovsky kraj;158;89;56.32;89;525278
Teriakovce;Presov;Presovsky kraj;612;393;64.21;393;525286
Terna;Presov;Presovsky kraj;910;510;56.04;510;525294
Trnkov;Presov;Presovsky kraj;190;113;59.47;113;525324
Tuhrina;Presov;Presovsky kraj;312;96;30.76;96;525332
Tulcik;Presov;Presovsky kraj;1049;611;58.24;611;525341
Varhanovce;Presov;Presovsky kraj;956;230;24.5;230;525383
Velky Slivnik;Presov;Presovsky kraj;249;137;55.02;137;525391
Velky Saris;Presov;Presovsky kraj;4664;2449;52.50;2448;525405
Viùaz;Presov;Presovsky kraj;1526;835;54.71;835;525413
Vysna Sebastova;Presov;Presovsky kraj;1002;582;58.08;582;525430
Zaborske;Presov;Presovsky kraj;691;454;65.70;454;525448
Zahradne;Presov;Presovsky kraj;854;480;56.20;480;525456
Zlata Bana;Presov;Presovsky kraj;386;193;50.00;193;525472
Zehna;Presov;Presovsky kraj;748;309;41.31;309;525499
Zipov;Presov;Presovsky kraj;236;154;65.25;154;525502
Zupcany;Presov;Presovsky kraj;1238;676;54.60;676;525511
Bajerovce;Sabinov;Presovsky kraj;257;155;60.31;155;524182
Bodovce;Sabinov;Presovsky kraj;282;147;52.12;147;524204
Brezovica;Sabinov;Presovsky kraj;1326;653;49.24;653;524239
Brezovicka;Sabinov;Presovsky kraj;331;189;57.09;189;524247
Cervena Voda;Sabinov;Presovsky kraj;396;216;54.54;216;524280
Cervenica pri Sabinove;Sabinov;Presovsky kraj;712;357;50.14;357;524298
Dacov;Sabinov;Presovsky kraj;570;348;61.05;348;524310
Daletice;Sabinov;Presovsky kraj;88;47;53.40;47;524328
Drienica;Sabinov;Presovsky kraj;642;392;61.05;392;524344
Dubovica;Sabinov;Presovsky kraj;1143;565;49.43;565;524379
Hanigovce;Sabinov;Presovsky kraj;113;56;49.55;56;524441
Hubosovce;Sabinov;Presovsky kraj;395;194;49.11;194;524492
Jakovany;Sabinov;Presovsky kraj;289;148;51.21;148;524557
Jakubova Vola;Sabinov;Presovsky kraj;326;151;46.31;151;524565
Jakubovany;Sabinov;Presovsky kraj;748;380;50.80;380;524573
Jarovnice;Sabinov;Presovsky kraj;3446;482;13.98;482;524603
Kamenica;Sabinov;Presovsky kraj;1389;661;47.58;661;524611
Krasna Luka;Sabinov;Presovsky kraj;543;291;53.59;291;524671
Krivany;Sabinov;Presovsky kraj;866;369;42.60;369;524689
Lipany;Sabinov;Presovsky kraj;4839;2392;49.43;2391;524778
Lucka;Sabinov;Presovsky kraj;523;280;53.53;280;524816
ºutina;Sabinov;Presovsky kraj;411;245;59.61;245;524824
Milpos;Sabinov;Presovsky kraj;488;225;46.10;225;524875
Nizny Slavkov;Sabinov;Presovsky kraj;601;268;44.59;268;524921
Olejnikov;Sabinov;Presovsky kraj;321;85;26.47;85;524948
Olsov;Sabinov;Presovsky kraj;306;149;48.69;149;524956
Ostrovany;Sabinov;Presovsky kraj;1296;331;25.54;331;524981
Pecovska Nova Ves;Sabinov;Presovsky kraj;1909;845;44.26;845;525006
Poloma;Sabinov;Presovsky kraj;725;337;46.48;337;525049
Ratvaj;Sabinov;Presovsky kraj;113;54;47.78;54;525081
Raznany;Sabinov;Presovsky kraj;1180;548;46.44;548;525090
Rencisov;Sabinov;Presovsky kraj;142;72;50.70;72;525103
Rozkovany;Sabinov;Presovsky kraj;999;538;53.85;538;525120
Sabinov;Sabinov;Presovsky kraj;9624;4458;46.32;4457;525146
Sarisske Dravce;Sabinov;Presovsky kraj;951;497;52.26;497;525219
Sarisske Michalany;Sabinov;Presovsky kraj;2221;1196;53.84;1196;525235
Sarisske Sokolovce;Sabinov;Presovsky kraj;433;211;48.72;211;525243
Tichy Potok;Sabinov;Presovsky kraj;278;143;51.43;143;525308
Torysa;Sabinov;Presovsky kraj;1131;529;46.77;529;525316
Uzovce;Sabinov;Presovsky kraj;421;257;61.04;257;525359
Uzovske Peklany;Sabinov;Presovsky kraj;310;126;40.64;126;525367
Uzovsky Salgov;Sabinov;Presovsky kraj;514;246;47.85;246;525375
Vysoka;Sabinov;Presovsky kraj;105;63;60.00;63;525421
Circ;Stara ºubovna;Presovsky kraj;917;455;49.61;455;526673
Durkova;Stara ºubovna;Presovsky kraj;178;93;52.24;93;526681
Forbasy;Stara ºubovna;Presovsky kraj;355;210;59.15;210;526690
Hajtovka;Stara ºubovna;Presovsky kraj;62;31;50.00;31;526703
Haligovce;Stara ºubovna;Presovsky kraj;509;163;32.02;163;526711
Hniezdne;Stara ºubovna;Presovsky kraj;1120;523;46.69;523;526720
Hranicne;Stara ºubovna;Presovsky kraj;166;68;40.96;68;526738
Hromos;Stara ºubovna;Presovsky kraj;415;241;58.07;241;526746
Chmelnica;Stara ºubovna;Presovsky kraj;781;405;51.85;405;526754
Jakubany;Stara ºubovna;Presovsky kraj;1999;665;33.26;665;526762
Jarabina;Stara ºubovna;Presovsky kraj;718;310;43.17;310;526771
Kamienka;Stara ºubovna;Presovsky kraj;1116;482;43.18;482;526789
Kolackov;Stara ºubovna;Presovsky kraj;817;326;39.90;326;526797
Kremna;Stara ºubovna;Presovsky kraj;80;46;57.50;46;526801
Kyjov;Stara ºubovna;Presovsky kraj;534;218;40.82;218;526819
Lackova;Stara ºubovna;Presovsky kraj;139;91;65.46;91;526827
Legnava;Stara ºubovna;Presovsky kraj;106;38;35.84;38;526835
Lesnica;Stara ºubovna;Presovsky kraj;380;213;56.05;213;526843
Litmanova;Stara ºubovna;Presovsky kraj;526;207;39.35;207;526851
Lomnicka;Stara ºubovna;Presovsky kraj;1453;193;13.28;193;526860
ºubotin;Stara ºubovna;Presovsky kraj;1008;470;46.62;470;526878
Maly Lipnik;Stara ºubovna;Presovsky kraj;366;204;55.73;204;526886
Matysova;Stara ºubovna;Presovsky kraj;57;50;87.71;50;526894
Mnisek nad Popradom;Stara ºubovna;Presovsky kraj;467;197;42.18;197;526908
Nizne Ruzbachy;Stara ºubovna;Presovsky kraj;493;258;52.33;258;526916
Nova ºubovna;Stara ºubovna;Presovsky kraj;2294;1166;50.82;1166;526924
Obrucne;Stara ºubovna;Presovsky kraj;29;20;68.96;20;526932
Orlov;Stara ºubovna;Presovsky kraj;503;260;51.68;260;526941
Plavec;Stara ºubovna;Presovsky kraj;1419;599;42.21;599;526959
Plavnica;Stara ºubovna;Presovsky kraj;1292;667;51.62;667;526967
Podolinec;Stara ºubovna;Presovsky kraj;2451;1027;41.90;1025;526975
Puste Pole;Stara ºubovna;Presovsky kraj;188;91;48.40;91;526983
Ruska Vola nad Popradom;Stara ºubovna;Presovsky kraj;68;41;60.29;41;526991
Stara ºubovna;Stara ºubovna;Presovsky kraj;12421;5496;44.24;5496;526665
Starina;Stara ºubovna;Presovsky kraj;43;23;53.48;23;527009
Stranany;Stara ºubovna;Presovsky kraj;153;87;56.86;87;527017
Sulin;Stara ºubovna;Presovsky kraj;287;114;39.72;114;527025
Sambron;Stara ºubovna;Presovsky kraj;325;185;56.92;184;527033
Sarisske Jastrabie;Stara ºubovna;Presovsky kraj;909;388;42.68;388;527041
Udol;Stara ºubovna;Presovsky kraj;283;176;62.19;176;527050
Velka Lesna;Stara ºubovna;Presovsky kraj;365;184;50.41;184;527068
Velky Lipnik;Stara ºubovna;Presovsky kraj;732;351;47.95;351;527076
Vislanka;Stara ºubovna;Presovsky kraj;214;105;49.06;105;527084
Vysne Ruzbachy;Stara ºubovna;Presovsky kraj;1131;581;51.37;579;527092
Bana;Stropkov;Presovsky kraj;160;67;41.87;67;527114
Breznica;Stropkov;Presovsky kraj;658;296;44.98;296;527157
Breznicka;Stropkov;Presovsky kraj;111;58;52.25;58;527165
Brusnica;Stropkov;Presovsky kraj;258;110;42.63;110;527173
Bukovce;Stropkov;Presovsky kraj;409;175;42.78;175;527181
Bystra;Stropkov;Presovsky kraj;32;21;65.62;21;527190
Bzany;Stropkov;Presovsky kraj;152;80;52.63;80;527203
Duplin;Stropkov;Presovsky kraj;419;193;46.06;193;527262
Gribov;Stropkov;Presovsky kraj;155;94;60.64;94;527289
Havaj;Stropkov;Presovsky kraj;319;166;52.03;166;527297
Chotca;Stropkov;Presovsky kraj;478;194;40.58;194;527335
Jakusovce;Stropkov;Presovsky kraj;44;25;56.81;25;527343
Kolbovce;Stropkov;Presovsky kraj;131;56;42.74;56;527386
Korunkova;Stropkov;Presovsky kraj;73;40;54.79;40;527408
Kozuchovce;Stropkov;Presovsky kraj;49;34;69.38;34;527416
Krislovce;Stropkov;Presovsky kraj;39;21;53.84;21;527467
Krucov;Stropkov;Presovsky kraj;184;110;59.78;110;527793
Krusinec;Stropkov;Presovsky kraj;205;77;37.56;77;527475
Lomne;Stropkov;Presovsky kraj;207;83;40.09;83;527513
Makovce;Stropkov;Presovsky kraj;125;63;50.40;63;527521
Mala Polana;Stropkov;Presovsky kraj;98;60;61.22;60;527530
Mikova;Stropkov;Presovsky kraj;116;60;51.72;60;527572
Minovce;Stropkov;Presovsky kraj;285;152;53.33;152;527581
Mrazovce;Stropkov;Presovsky kraj;78;40;51.28;40;527611
Nizna Olsava;Stropkov;Presovsky kraj;315;147;46.66;147;527637
Olsavka;Stropkov;Presovsky kraj;180;81;45.00;81;527700
Potoky;Stropkov;Presovsky kraj;83;42;50.60;42;527726
Potocky;Stropkov;Presovsky kraj;64;40;62.50;40;527718
Solnik;Stropkov;Presovsky kraj;34;22;64.70;22;527815
Staskovce;Stropkov;Presovsky kraj;197;97;49.23;97;527823
Stropkov;Stropkov;Presovsky kraj;8101;3525;43.51;3525;527840
Sandal;Stropkov;Presovsky kraj;244;105;43.03;105;527866
Tisinec;Stropkov;Presovsky kraj;386;196;50.77;196;527912
Tokajik;Stropkov;Presovsky kraj;90;50;55.55;50;527921
Turany nad Ondavou;Stropkov;Presovsky kraj;304;158;51.97;158;527939
Varechovce;Stropkov;Presovsky kraj;127;59;46.45;59;527971
Velkrop;Stropkov;Presovsky kraj;167;66;39.52;66;527980
Vislava;Stropkov;Presovsky kraj;166;86;51.80;86;527998
Vladica;Stropkov;Presovsky kraj;63;32;50.79;32;528005
Vojtovce;Stropkov;Presovsky kraj;85;43;50.58;43;528013
Vyskovce;Stropkov;Presovsky kraj;120;67;55.83;67;528021
Vysna Olsava;Stropkov;Presovsky kraj;472;221;46.82;221;528048
Vysny Hrabovec;Stropkov;Presovsky kraj;158;83;52.53;83;560073
Belejovce;Svidnik;Presovsky kraj;21;8;38.09;8;527122
Benadikovce;Svidnik;Presovsky kraj;164;89;54.26;89;527131
Bodruzal;Svidnik;Presovsky kraj;45;20;44.44;20;527149
Cernina;Svidnik;Presovsky kraj;449;184;40.97;184;527211
Cigla;Svidnik;Presovsky kraj;63;38;60.31;38;527220
Dlhona;Svidnik;Presovsky kraj;64;24;37.50;24;527238
Dobroslava;Svidnik;Presovsky kraj;42;21;50.00;21;527246
Dubova;Svidnik;Presovsky kraj;183;93;50.81;93;527254
Dukovce;Svidnik;Presovsky kraj;229;140;61.13;140;580601
Fijas;Svidnik;Presovsky kraj;119;65;54.62;65;527271
Giraltovce;Svidnik;Presovsky kraj;3183;1303;40.93;1303;519197
Havranec;Svidnik;Presovsky kraj;17;13;76.47;13;527301
Hrabovcik;Svidnik;Presovsky kraj;262;154;58.77;154;527319
Hunkovce;Svidnik;Presovsky kraj;272;104;38.23;104;527327
Jurkova Vola;Svidnik;Presovsky kraj;74;42;56.75;42;527351
Kalniste;Svidnik;Presovsky kraj;424;182;42.92;182;519316
Kapisova;Svidnik;Presovsky kraj;338;133;39.34;133;527360
Keckovce;Svidnik;Presovsky kraj;191;70;36.64;70;527378
Kobylnice;Svidnik;Presovsky kraj;84;47;55.95;47;519332
Korejovce;Svidnik;Presovsky kraj;62;39;62.90;39;527394
Kracunovce;Svidnik;Presovsky kraj;946;494;52.21;494;519391
Krajna Bystra;Svidnik;Presovsky kraj;303;74;24.42;74;527424
Krajna Polana;Svidnik;Presovsky kraj;157;64;40.76;64;527432
Krajna Porubka;Svidnik;Presovsky kraj;46;22;47.82;22;527441
Krajne Cierno;Svidnik;Presovsky kraj;70;49;70.00;49;527459
Kruzlova;Svidnik;Presovsky kraj;483;194;40.16;194;527483
Kukova;Svidnik;Presovsky kraj;581;266;45.78;266;519448
Kurimka;Svidnik;Presovsky kraj;318;164;51.57;164;527491
Ladomirova;Svidnik;Presovsky kraj;765;250;32.67;250;527505
Lucka;Svidnik;Presovsky kraj;425;195;45.88;195;519537
Luzany pri Topli;Svidnik;Presovsky kraj;201;124;61.69;124;519561
Matovce;Svidnik;Presovsky kraj;106;52;49.05;52;527548
Medvedie;Svidnik;Presovsky kraj;44;32;72.72;32;527556
Mestisko;Svidnik;Presovsky kraj;382;186;48.69;186;527564
Micakovce;Svidnik;Presovsky kraj;113;64;56.63;64;519596
Mirola;Svidnik;Presovsky kraj;59;35;59.32;35;527599
Mlynarovce;Svidnik;Presovsky kraj;182;105;57.69;105;527602
Nizna Jedlova;Svidnik;Presovsky kraj;85;50;58.82;50;527629
Nizna Pisana;Svidnik;Presovsky kraj;74;40;54.05;40;527645
Nizny Komarnik;Svidnik;Presovsky kraj;123;65;52.84;65;527653
Nizny Mirosov;Svidnik;Presovsky kraj;209;82;39.23;82;527661
Nizny Orlik;Svidnik;Presovsky kraj;243;140;57.61;140;527670
Nova Polianka;Svidnik;Presovsky kraj;49;31;63.26;31;527688
Okruhle;Svidnik;Presovsky kraj;487;206;42.29;206;527696
Prikra;Svidnik;Presovsky kraj;16;15;93.75;15;527734
Pstrina;Svidnik;Presovsky kraj;57;28;49.12;28;527742
Radoma;Svidnik;Presovsky kraj;345;156;45.21;156;527751
Rakovcik;Svidnik;Presovsky kraj;113;63;55.75;63;527769
Rovne;Svidnik;Presovsky kraj;401;190;47.38;190;527777
Roztoky;Svidnik;Presovsky kraj;270;103;38.14;103;527785
Sobos;Svidnik;Presovsky kraj;127;79;62.20;79;527807
Strocin;Svidnik;Presovsky kraj;414;185;44.68;185;527831
Svidnicka;Svidnik;Presovsky kraj;129;74;57.36;74;527858
Svidnik;Svidnik;Presovsky kraj;8719;3716;42.61;3716;527106
Sarbov;Svidnik;Presovsky kraj;28;27;96.42;27;527874
Sarissky Stiavnik;Svidnik;Presovsky kraj;224;115;51.33;115;527882
Semetkovce;Svidnik;Presovsky kraj;78;34;43.58;34;527891
Stefurov;Svidnik;Presovsky kraj;100;45;45.00;45;527904
Vagrinec;Svidnik;Presovsky kraj;97;60;61.85;60;527947
Valkovce;Svidnik;Presovsky kraj;179;107;59.77;107;527955
Vapenik;Svidnik;Presovsky kraj;48;36;75.00;36;527963
Vysna Jedlova;Svidnik;Presovsky kraj;152;98;64.47;98;528030
Vysna Pisana;Svidnik;Presovsky kraj;62;42;67.74;42;528056
Vysny Komarnik;Svidnik;Presovsky kraj;67;37;55.22;37;528064
Vysny Mirosov;Svidnik;Presovsky kraj;464;204;43.96;204;528072
Vysny Orlik;Svidnik;Presovsky kraj;314;165;52.54;165;528081
Zeleznik;Svidnik;Presovsky kraj;377;176;46.68;176;519987
Zelmanovce;Svidnik;Presovsky kraj;271;147;54.24;147;519995
Babie;Vranov nad Toplou;Presovsky kraj;200;81;40.50;81;544060
Banske;Vranov nad Toplou;Presovsky kraj;1236;448;36.24;447;544078
Benkovce;Vranov nad Toplou;Presovsky kraj;432;178;41.20;178;544086
Bystre;Vranov nad Toplou;Presovsky kraj;2111;911;43.15;911;544094
Cabov;Vranov nad Toplou;Presovsky kraj;314;156;49.68;156;544108
Caklov;Vranov nad Toplou;Presovsky kraj;1850;680;36.75;680;544116
Cicava;Vranov nad Toplou;Presovsky kraj;841;263;31.27;263;544124
Cierne nad Toplou;Vranov nad Toplou;Presovsky kraj;615;334;54.30;334;544132
Dapalovce;Vranov nad Toplou;Presovsky kraj;343;167;48.68;167;544141
Davidov;Vranov nad Toplou;Presovsky kraj;645;327;50.69;327;544159
Detrik;Vranov nad Toplou;Presovsky kraj;46;20;43.47;20;544167
Dlhe Klcovo;Vranov nad Toplou;Presovsky kraj;1096;506;46.16;506;544175
Durdos;Vranov nad Toplou;Presovsky kraj;186;58;31.18;58;544183
Giglovce;Vranov nad Toplou;Presovsky kraj;135;69;51.11;69;544191
Girovce;Vranov nad Toplou;Presovsky kraj;50;29;58.00;29;544205
Hanusovce nad Toplou;Vranov nad Toplou;Presovsky kraj;2805;964;34.36;964;544213
Hencovce;Vranov nad Toplou;Presovsky kraj;1037;485;46.76;485;581674
Hermanovce nad Toplou;Vranov nad Toplou;Presovsky kraj;550;290;52.72;290;544221
Hlinne;Vranov nad Toplou;Presovsky kraj;1252;364;29.7;364;544230
Holcikovce;Vranov nad Toplou;Presovsky kraj;358;148;41.34;148;528731
Jasenovce;Vranov nad Toplou;Presovsky kraj;178;99;55.61;99;528749
Jastrabie nad Toplou;Vranov nad Toplou;Presovsky kraj;366;172;46.99;172;528757
Juskova Vola;Vranov nad Toplou;Presovsky kraj;247;167;67.61;167;528765
Kamenna Poruba;Vranov nad Toplou;Presovsky kraj;915;222;24.26;222;528773
Kladzany;Vranov nad Toplou;Presovsky kraj;444;210;47.29;210;528781
Komarany;Vranov nad Toplou;Presovsky kraj;396;210;53.03;210;528790
Kucin;Vranov nad Toplou;Presovsky kraj;379;79;20.84;79;528811
Kvakovce;Vranov nad Toplou;Presovsky kraj;393;143;36.38;143;528820
Majerovce;Vranov nad Toplou;Presovsky kraj;358;219;61.17;219;528838
Mala Domasa;Vranov nad Toplou;Presovsky kraj;425;196;46.11;196;528846
Matiaska;Vranov nad Toplou;Presovsky kraj;221;119;53.84;119;528854
Medzianky;Vranov nad Toplou;Presovsky kraj;258;149;57.75;149;528862
Mernik;Vranov nad Toplou;Presovsky kraj;498;221;44.37;221;528871
Michalok;Vranov nad Toplou;Presovsky kraj;251;112;44.62;112;528889
Nizny Hrabovec;Vranov nad Toplou;Presovsky kraj;1299;553;42.57;553;528901
Nizny Hrusov;Vranov nad Toplou;Presovsky kraj;1274;571;44.81;569;528919
Nizny Krucov;Vranov nad Toplou;Presovsky kraj;318;177;55.66;177;528927
Nova Kelca;Vranov nad Toplou;Presovsky kraj;291;160;54.98;160;528935
Ondavske Matiasovce;Vranov nad Toplou;Presovsky kraj;611;244;39.93;244;528943
Pavlovce;Vranov nad Toplou;Presovsky kraj;599;310;51.75;310;528960
Petkovce;Vranov nad Toplou;Presovsky kraj;114;58;50.87;58;528978
Petrovce;Vranov nad Toplou;Presovsky kraj;372;168;45.16;168;528986
Piskorovce;Vranov nad Toplou;Presovsky kraj;110;44;40.00;44;528994
Posa;Vranov nad Toplou;Presovsky kraj;627;229;36.52;229;529001
Prosacov;Vranov nad Toplou;Presovsky kraj;139;42;30.21;42;529028
Radvanovce;Vranov nad Toplou;Presovsky kraj;184;111;60.32;111;529036
Rafajovce;Vranov nad Toplou;Presovsky kraj;130;56;43.07;56;529044
Remeniny;Vranov nad Toplou;Presovsky kraj;227;114;50.22;114;529052
Rudlov;Vranov nad Toplou;Presovsky kraj;509;230;45.18;230;529079
Ruska Vola;Vranov nad Toplou;Presovsky kraj;62;22;35.48;22;529109
Sacurov;Vranov nad Toplou;Presovsky kraj;1621;593;36.58;592;529125
Secovska Polianka;Vranov nad Toplou;Presovsky kraj;2115;846;40.00;846;529133
Sedliska;Vranov nad Toplou;Presovsky kraj;1071;454;42.39;453;529141
Skrabske;Vranov nad Toplou;Presovsky kraj;570;193;33.85;193;529150
Slovenska Kajna;Vranov nad Toplou;Presovsky kraj;641;266;41.49;266;529168
Sol;Vranov nad Toplou;Presovsky kraj;1835;664;36.18;664;529176
Stefanovce;Vranov nad Toplou;Presovsky kraj;98;52;53.06;52;529184
Tovarne;Vranov nad Toplou;Presovsky kraj;808;361;44.67;361;529192
Tovarnianska Polianka;Vranov nad Toplou;Presovsky kraj;89;54;60.67;54;529206
Vavrinec;Vranov nad Toplou;Presovsky kraj;54;29;53.70;29;529214
Vechec;Vranov nad Toplou;Presovsky kraj;1830;494;26.99;492;529222
Vlaca;Vranov nad Toplou;Presovsky kraj;192;108;56.25;108;529231
Vranov nad Toplou;Vranov nad Toplou;Presovsky kraj;17457;7442;42.63;7440;544051
Vysny Kazimir;Vranov nad Toplou;Presovsky kraj;165;91;55.15;91;529117
Vysny Zipov;Vranov nad Toplou;Presovsky kraj;926;332;35.85;332;529257
Zamutov;Vranov nad Toplou;Presovsky kraj;2244;552;24.59;552;529265
Zlatnik;Vranov nad Toplou;Presovsky kraj;63;37;58.73;37;529281
Zalobin;Vranov nad Toplou;Presovsky kraj;617;220;35.65;220;529290
Kosice - Dzungla;Kosice I;Kosicky kraj;511;212;41.48;212;599891
Kosice - Kavecany;Kosice I;Kosicky kraj;1072;552;51.49;552;598119
Kosice - Sever;Kosice I;Kosicky kraj;16242;8383;51.61;8383;598151
Kosice - Sidlisko çahanovce;Kosice I;Kosicky kraj;17808;8298;46.59;8295;599875
Kosice - Stare Mesto;Kosice I;Kosicky kraj;17129;9264;54.08;9260;598186
Kosice - çahanovce;Kosice I;Kosicky kraj;1778;839;47.18;839;598127
Kosice - Lorincik;Kosice II;Kosicky kraj;569;392;68.89;392;598194
Kosice - Lunik IX;Kosice II;Kosicky kraj;4414;125;2.83;125;599972
Kosice - Myslava;Kosice II;Kosicky kraj;1968;1192;60.56;1189;598216
Kosice - Peres;Kosice II;Kosicky kraj;1607;918;57.12;918;598208
Kosice - Polov;Kosice II;Kosicky kraj;941;559;59.40;559;599859
Kosice - Sidlisko KVP;Kosice II;Kosicky kraj;19062;9457;49.61;9457;599883
Kosice - Saca;Kosice II;Kosicky kraj;4437;1762;39.71;1762;599841
Kosice - Zapad;Kosice II;Kosicky kraj;32199;15718;48.81;15711;598224
Kosice - Dargovskych hrdinov;Kosice III;Kosicky kraj;21773;9824;45.12;9821;598682
Kosice - Kosicka Nova Ves;Kosice III;Kosicky kraj;2218;1132;51.03;1130;599018
Kosice - Barca;Kosice IV;Kosicky kraj;2991;1678;56.10;1678;599093
Kosice - Juh;Kosice IV;Kosicky kraj;18458;9263;50.18;9262;599824
Kosice - Krasna;Kosice IV;Kosicky kraj;4074;1942;47.66;1941;599794
Kosice - Nad jazerom;Kosice IV;Kosicky kraj;19584;9097;46.45;9094;599816
Kosice - Sebastovce;Kosice IV;Kosicky kraj;583;339;58.14;339;599786
Kosice - Vysne Opatske;Kosice IV;Kosicky kraj;1970;1195;60.65;1195;599913
Backovik;Kosice - okolie;Kosicky kraj;367;161;43.86;161;521141
Baska;Kosice - okolie;Kosicky kraj;497;318;63.98;318;521159
Belza;Kosice - okolie;Kosicky kraj;335;206;61.49;206;521167
Beniakovce;Kosice - okolie;Kosicky kraj;566;301;53.18;301;521175
Bidovce;Kosice - okolie;Kosicky kraj;1119;509;45.48;509;521183
Blazice;Kosice - okolie;Kosicky kraj;465;186;40.00;186;521191
Bociar;Kosice - okolie;Kosicky kraj;195;84;43.07;84;559831
Bohdanovce;Kosice - okolie;Kosicky kraj;904;483;53.42;483;521205
Boliarov;Kosice - okolie;Kosicky kraj;521;144;27.63;144;521213
Budimir;Kosice - okolie;Kosicky kraj;963;593;61.57;593;521221
Bukovec;Kosice - okolie;Kosicky kraj;695;385;55.39;385;521248
Bunetice;Kosice - okolie;Kosicky kraj;71;45;63.38;45;521256
Buzica;Kosice - okolie;Kosicky kraj;954;271;28.40;264;521264
Cestice;Kosice - okolie;Kosicky kraj;721;287;39.80;287;521272
Cakanovce;Kosice - okolie;Kosicky kraj;490;167;34.08;167;521281
Cana;Kosice - okolie;Kosicky kraj;4348;1816;41.76;1816;521299
Cecejovce;Kosice - okolie;Kosicky kraj;1693;798;47.13;798;521302
Cizatice;Kosice - okolie;Kosicky kraj;326;179;54.90;179;521311
Debrad;Kosice - okolie;Kosicky kraj;328;130;39.63;130;521329
Drienovec;Kosice - okolie;Kosicky kraj;1608;380;23.63;380;521337
Druzstevna pri Hornade;Kosice - okolie;Kosicky kraj;2069;823;39.77;823;521345
Durdosik;Kosice - okolie;Kosicky kraj;466;257;55.15;257;521353
Durkov;Kosice - okolie;Kosicky kraj;1292;448;34.67;448;521361
Dvorniky - Vcelare;Kosice - okolie;Kosicky kraj;408;172;42.15;172;559873
Geca;Kosice - okolie;Kosicky kraj;1424;665;46.69;665;521370
Gynov;Kosice - okolie;Kosicky kraj;536;291;54.29;291;521388
Hacava;Kosice - okolie;Kosicky kraj;170;65;38.23;65;521396
Haj;Kosice - okolie;Kosicky kraj;230;112;48.69;112;518123
Haniska;Kosice - okolie;Kosicky kraj;1193;602;50.46;602;521400
Herlany;Kosice - okolie;Kosicky kraj;262;161;61.45;161;521418
Hodkovce;Kosice - okolie;Kosicky kraj;246;149;60.56;149;521426
Hosùovce;Kosice - okolie;Kosicky kraj;163;78;47.85;78;518107
Hrasovik;Kosice - okolie;Kosicky kraj;304;184;60.52;184;521442
Hylov;Kosice - okolie;Kosicky kraj;422;238;56.39;238;521469
Chorvaty;Kosice - okolie;Kosicky kraj;90;50;55.55;50;599310
Chrastne;Kosice - okolie;Kosicky kraj;453;196;43.26;196;521477
Janik;Kosice - okolie;Kosicky kraj;503;219;43.53;219;521485
Jasov;Kosice - okolie;Kosicky kraj;2281;575;25.20;575;521493
Kalsa;Kosice - okolie;Kosicky kraj;587;293;49.91;293;521507
Kecerovce;Kosice - okolie;Kosicky kraj;2097;293;13.97;293;521523
Kecerovsky Lipovec;Kosice - okolie;Kosicky kraj;100;55;55.00;55;521540
Kechnec;Kosice - okolie;Kosicky kraj;873;358;41.00;358;559687
Koksov - Baksa;Kosice - okolie;Kosicky kraj;977;504;51.58;504;521558
Komarovce;Kosice - okolie;Kosicky kraj;330;147;44.54;147;521566
Kostolany nad Hornadom;Kosice - okolie;Kosicky kraj;1020;560;54.90;560;582514
Kosicka Bela;Kosice - okolie;Kosicky kraj;826;414;50.12;414;521574
Kosicka Polianka;Kosice - okolie;Kosicky kraj;813;371;45.63;371;521582
Kosicke Olsany;Kosice - okolie;Kosicky kraj;997;439;44.03;439;521591
Kosicky Klecenov;Kosice - okolie;Kosicky kraj;246;133;54.06;133;521604
Kralovce;Kosice - okolie;Kosicky kraj;910;325;35.71;325;521612
Kysak;Kosice - okolie;Kosicky kraj;1230;728;59.18;728;521639
Mala Ida;Kosice - okolie;Kosicky kraj;1268;830;65.45;830;521655
Mala Lodina;Kosice - okolie;Kosicky kraj;218;123;56.42;123;521663
Medzev;Kosice - okolie;Kosicky kraj;2997;916;30.56;916;521671
Milhosù;Kosice - okolie;Kosicky kraj;306;81;26.47;81;580252
Mokrance;Kosice - okolie;Kosicky kraj;1160;523;45.08;523;521680
Moldava nad Bodvou;Kosice - okolie;Kosicky kraj;7904;2692;34.05;2691;521698
Mudrovce;Kosice - okolie;Kosicky kraj;64;36;56.25;36;521701
Nizna Hutka;Kosice - okolie;Kosicky kraj;495;247;49.89;247;518140
Nizna Kamenica;Kosice - okolie;Kosicky kraj;486;228;46.91;228;521728
Nizna Mysla;Kosice - okolie;Kosicky kraj;1145;530;46.28;529;521736
Nizny Caj;Kosice - okolie;Kosicky kraj;224;131;58.48;131;521744
Nizny Klatov;Kosice - okolie;Kosicky kraj;674;390;57.86;390;521752
